order_id,order_date,customer_id,seller_id,order_status
8356,14-04-2022,572,3,Completed
6223,07-04-2022,572,4,Completed
20365,05-04-2022,572,22,Completed
1559,03-04-2022,572,1,Completed
10799,15-03-2022,572,14,Completed
6768,12-03-2022,572,2,Completed
17673,17-02-2022,572,28,Completed
4178,07-01-2022,572,3,Completed
8169,05-01-2022,572,5,Completed
3807,30-12-2021,572,4,Completed
6360,23-12-2021,572,3,Completed
4552,27-11-2021,572,5,Completed
15204,18-09-2021,572,7,Completed
14108,08-09-2021,572,22,Completed
20170,01-09-2021,572,32,Completed
17205,18-07-2021,572,22,Completed
8923,17-06-2021,572,4,Completed
7038,04-06-2021,572,5,Completed
19123,29-05-2021,572,21,Completed
107,13-05-2021,572,3,Completed
8472,10-05-2021,572,3,Completed
4706,05-05-2021,572,3,Completed
2459,27-04-2021,572,5,Completed
18650,13-04-2021,572,32,Completed
7356,11-04-2021,572,5,Completed
9368,11-04-2021,572,4,Completed
7319,26-03-2021,572,1,Completed
19137,26-03-2021,572,33,Completed
288,23-02-2021,572,2,Completed
6114,16-02-2021,572,5,Completed
15541,08-02-2021,572,25,Completed
3368,13-01-2021,572,1,Completed
10140,18-12-2020,572,20,Completed
14585,22-10-2020,572,21,Completed
6112,01-07-2020,572,5,Completed
9376,27-06-2020,572,1,Completed
4926,10-06-2020,572,5,Completed
7326,13-04-2020,572,3,Completed
4418,08-03-2020,572,1,Completed
9455,07-02-2020,572,2,Completed
19891,05-01-2020,572,26,Completed
7479,03-01-2020,572,3,Completed
20991,28-04-2024,573,35,Completed
21447,25-02-2024,573,6,Completed
8643,04-02-2024,573,3,Completed
12380,04-02-2024,573,3,Completed
4864,28-01-2024,573,5,Completed
21278,20-01-2024,573,30,Completed
1768,18-01-2024,573,5,Completed
8886,13-01-2024,573,3,Completed
2429,10-01-2024,573,5,Completed
8056,30-12-2023,573,4,Completed
18761,17-12-2023,573,26,Completed
18263,23-11-2023,573,22,Completed
9584,10-11-2023,573,2,Completed
13869,29-10-2023,573,16,Completed
10041,02-10-2023,573,19,Completed
668,27-09-2023,573,1,Completed
17193,14-09-2023,573,31,Completed
8830,11-09-2023,573,5,Completed
19263,03-09-2023,573,21,Completed
13352,05-08-2023,573,5,Completed
6592,02-08-2023,573,5,Completed
3269,11-07-2023,573,5,Completed
13572,19-06-2023,573,3,Completed
15903,10-06-2023,573,25,Completed
6094,04-06-2023,573,4,Completed
18808,04-06-2023,573,23,Completed
1145,14-05-2023,573,3,Completed
12559,14-05-2023,573,21,Completed
17491,06-05-2023,573,30,Completed
7810,02-05-2023,573,1,Completed
4045,21-04-2023,573,3,Completed
10504,12-04-2023,573,3,Completed
14180,12-04-2023,573,8,Completed
7441,01-04-2023,573,1,Completed
1158,23-03-2023,573,4,Completed
10493,04-03-2023,573,20,Completed
10614,10-01-2023,573,25,Completed
8034,03-01-2023,573,4,Completed
10886,30-12-2022,573,3,Completed
7616,18-11-2022,573,4,Completed
2274,21-10-2022,573,5,Completed
15684,14-09-2022,573,33,Completed
3024,12-08-2022,573,3,Completed
3528,10-08-2022,573,3,Completed
17629,08-08-2022,573,23,Completed
5587,19-07-2022,573,1,Completed
16137,18-07-2022,573,29,Completed
19944,16-07-2022,573,29,Completed
7471,09-07-2022,573,3,Completed
10471,13-06-2022,573,10,Completed
11829,18-05-2022,573,14,Completed
13981,16-05-2022,573,12,Completed
3967,09-02-2022,573,5,Completed
2854,10-12-2021,573,5,Completed
3989,07-12-2021,573,2,Completed
3353,25-11-2021,573,4,Completed
10172,23-11-2021,573,15,Completed
9095,21-11-2021,573,4,Completed
4520,08-11-2021,573,4,Completed
7843,06-11-2021,573,3,Completed
19716,14-08-2021,573,22,Completed
6025,29-07-2021,573,1,Completed
3771,04-07-2021,573,4,Completed
18771,16-05-2021,573,31,Completed
18190,04-05-2021,573,20,Completed
4939,29-04-2021,573,1,Completed
19604,22-04-2021,573,20,Completed
15293,09-03-2021,573,51,Completed
6641,28-02-2021,573,4,Completed
1720,02-02-2021,573,5,Completed
17138,06-01-2021,573,32,Completed
5117,19-11-2020,573,1,Completed
2714,14-09-2020,573,4,Completed
10137,02-09-2020,573,22,Completed
5638,23-07-2020,573,2,Completed
15587,14-07-2020,573,25,Completed
1960,27-05-2020,573,5,Completed
19725,08-05-2020,573,31,Completed
2226,03-05-2020,573,5,Completed
9804,29-04-2020,573,10,Completed
3195,18-03-2020,573,1,Completed
17745,13-02-2020,573,27,Completed
9162,06-02-2020,573,5,Completed
21588,28-07-2024,574,36,Completed
21372,17-05-2024,574,22,Completed
21593,17-04-2024,574,27,Completed
21398,29-03-2024,574,43,Completed
21377,24-02-2024,574,42,Completed
1090,07-01-2024,574,3,Completed
4282,24-12-2023,574,5,Completed
4877,19-12-2023,574,3,Completed
9815,27-11-2023,574,18,Completed
1580,13-11-2023,574,2,Completed
14279,03-11-2023,574,16,Completed
1249,10-10-2023,574,4,Completed
8447,08-10-2023,574,2,Completed
1357,30-07-2023,574,4,Completed
2668,22-07-2023,574,3,Completed
602,10-07-2023,574,4,Completed
687,01-07-2023,574,4,Completed
3553,08-06-2023,574,5,Completed
6227,06-05-2023,574,1,Completed
2586,19-04-2023,574,4,Completed
16461,19-03-2023,574,27,Completed
17211,07-03-2023,574,35,Completed
10283,05-03-2023,574,11,Completed
15191,12-02-2023,574,22,Completed
3913,09-02-2023,574,2,Completed
15291,30-01-2023,574,3,Completed
6030,01-12-2022,574,1,Completed
340,04-11-2022,574,5,Completed
764,02-10-2022,574,4,Completed
14071,28-09-2022,574,22,Completed
13763,26-09-2022,574,14,Completed
1582,28-08-2022,574,1,Completed
7943,12-08-2022,574,4,Completed
10663,04-08-2022,574,25,Completed
16794,24-07-2022,574,30,Completed
9361,14-07-2022,574,3,Completed
13409,07-07-2022,574,3,Completed
12337,14-06-2022,574,14,Completed
13372,22-05-2022,574,15,Completed
19671,21-05-2022,574,28,Completed
6023,14-05-2022,574,3,Completed
3532,10-04-2022,574,5,Completed
17581,04-04-2022,574,20,Completed
2910,03-04-2022,574,4,Completed
3370,19-03-2022,574,2,Completed
15138,19-03-2022,574,48,Completed
11785,13-03-2022,574,25,Completed
2407,08-03-2022,574,3,Completed
7016,08-03-2022,574,3,Completed
7014,25-02-2022,574,2,Completed
5243,26-01-2022,574,3,Completed
482,13-01-2022,574,2,Completed
6664,06-11-2021,574,2,Completed
776,07-10-2021,574,1,Completed
19490,24-09-2021,574,21,Completed
1270,13-09-2021,574,4,Completed
7207,28-08-2021,574,3,Completed
6509,29-07-2021,574,1,Completed
13800,28-07-2021,574,23,Completed
13550,26-07-2021,574,12,Completed
17077,18-07-2021,574,33,Completed
16487,16-07-2021,574,35,Completed
15439,04-07-2021,574,48,Completed
20596,26-06-2021,574,23,Completed
19064,25-06-2021,574,30,Completed
17231,22-06-2021,574,28,Completed
3384,31-05-2021,574,1,Completed
8896,22-05-2021,574,4,Completed
10596,09-05-2021,574,12,Completed
2633,08-05-2021,574,2,Completed
11387,08-05-2021,574,6,Completed
19822,05-05-2021,574,23,Completed
14406,03-05-2021,574,17,Completed
12079,29-04-2021,574,9,Completed
9211,22-03-2021,574,5,Completed
10368,06-03-2021,574,25,Completed
19931,02-03-2021,574,25,Completed
5681,08-02-2021,574,2,Completed
11762,21-01-2021,574,17,Completed
6466,20-12-2020,574,5,Completed
6778,06-12-2020,574,2,Completed
2732,01-12-2020,574,4,Completed
5933,01-12-2020,574,3,Completed
15555,30-11-2020,574,24,Completed
6943,26-11-2020,574,5,Completed
6002,13-11-2020,574,4,Completed
4576,08-08-2020,574,4,Completed
10033,15-07-2020,574,4,Completed
1310,02-06-2020,574,1,Completed
2116,21-05-2020,574,3,Completed
17336,07-05-2020,574,23,Completed
10063,19-04-2020,574,15,Completed
15852,14-04-2020,574,22,Completed
973,15-01-2020,574,5,Completed
21102,29-07-2024,575,32,Completed
21304,22-05-2024,575,38,Completed
20997,20-04-2024,575,32,Completed
21113,20-03-2024,575,44,Completed
21547,19-03-2024,575,38,Completed
4196,03-02-2024,575,2,Completed
14795,19-12-2023,575,40,Completed
5382,24-10-2023,575,2,Completed
15359,20-10-2023,575,7,Completed
14613,06-10-2023,575,10,Completed
11385,24-09-2023,575,2,Completed
6799,20-09-2023,575,4,Completed
10553,18-09-2023,575,2,Completed
3025,07-09-2023,575,2,Completed
19532,14-07-2023,575,20,Completed
14120,08-07-2023,575,8,Completed
16633,07-07-2023,575,35,Completed
9816,03-06-2023,575,5,Completed
14696,18-05-2023,575,4,Completed
12516,16-05-2023,575,4,Completed
14174,10-05-2023,575,25,Completed
10779,09-05-2023,575,8,Completed
1462,03-05-2023,575,1,Completed
17728,10-04-2023,575,32,Completed
9587,05-03-2023,575,5,Completed
12917,02-03-2023,575,2,Completed
438,21-02-2023,575,1,Completed
111,04-02-2023,575,5,Completed
905,20-12-2022,575,2,Completed
3693,26-11-2022,575,2,Completed
11766,28-10-2022,575,21,Completed
3729,17-10-2022,575,3,Completed
7149,12-10-2022,575,5,Completed
15433,01-10-2022,575,3,Completed
13836,20-09-2022,575,24,Completed
10673,12-09-2022,575,22,Completed
14746,10-09-2022,575,39,Completed
18326,30-08-2022,575,31,Completed
13134,22-08-2022,575,1,Completed
13534,17-08-2022,575,16,Completed
19732,25-07-2022,575,32,Completed
4259,17-07-2022,575,3,Completed
10156,17-07-2022,575,24,Completed
4406,02-07-2022,575,2,Completed
7935,27-05-2022,575,1,Completed
18331,26-05-2022,575,24,Completed
10372,14-05-2022,575,21,Completed
20925,06-05-2022,575,35,Completed
11477,29-04-2022,575,3,Completed
20427,09-04-2022,575,26,Completed
2712,01-04-2022,575,3,Completed
19582,01-03-2022,575,32,Completed
7878,22-01-2022,575,4,Completed
10180,15-01-2022,575,1,Completed
2503,30-11-2021,575,3,Completed
1510,14-11-2021,575,5,Completed
13141,06-11-2021,575,1,Completed
13468,21-09-2021,575,8,Completed
15432,12-09-2021,575,17,Completed
19120,17-08-2021,575,26,Completed
16143,15-08-2021,575,20,Completed
16321,09-08-2021,575,27,Completed
14682,02-08-2021,575,5,Completed
13973,27-07-2021,575,19,Completed
20706,27-07-2021,575,27,Completed
10903,21-07-2021,575,5,Completed
20914,03-07-2021,575,21,Completed
17175,30-06-2021,575,25,Completed
16425,27-06-2021,575,20,Completed
19074,14-06-2021,575,26,Completed
7287,31-05-2021,575,1,Completed
19966,30-05-2021,575,21,Completed
7917,29-05-2021,575,3,Completed
380,26-05-2021,575,5,Completed
17904,18-05-2021,575,22,Completed
6853,10-03-2021,575,2,Completed
6341,24-02-2021,575,2,Completed
3599,16-02-2021,575,2,Completed
8033,11-01-2021,575,1,Completed
7448,12-12-2020,575,2,Completed
3574,09-12-2020,575,1,Completed
4200,07-12-2020,575,2,Completed
6896,21-11-2020,575,2,Completed
16252,16-08-2020,575,25,Completed
3113,08-08-2020,575,2,Completed
3533,12-06-2020,575,3,Completed
2702,09-06-2020,575,1,Completed
3523,20-04-2020,575,1,Completed
5216,12-04-2020,575,2,Completed
10984,03-04-2020,575,15,Completed
775,23-03-2020,575,5,Completed
2704,23-03-2020,575,2,Completed
19487,07-03-2020,575,24,Completed
4323,16-02-2020,575,4,Completed
21367,30-01-2024,576,3,Completed
21406,30-01-2024,576,48,Completed
16774,28-01-2024,576,33,Completed
17994,23-09-2023,576,33,Completed
19896,07-09-2023,576,33,Completed
16337,30-08-2023,576,24,Completed
9512,15-08-2023,576,5,Completed
10057,14-08-2023,576,6,Completed
7851,31-07-2023,576,1,Completed
18856,26-07-2023,576,35,Completed
13000,22-07-2023,576,16,Completed
11567,13-07-2023,576,5,Completed
18710,10-07-2023,576,29,Completed
20846,16-06-2023,576,32,Completed
2262,14-06-2023,576,4,Completed
13914,10-06-2023,576,16,Completed
9983,30-05-2023,576,9,Completed
13959,26-05-2023,576,16,Completed
11687,28-04-2023,576,7,Completed
18598,16-04-2023,576,23,Completed
20127,04-04-2023,576,32,Completed
20172,26-03-2023,576,33,Completed
7784,24-03-2023,576,4,Completed
20774,22-03-2023,576,35,Completed
5513,19-03-2023,576,4,Completed
7281,15-03-2023,576,4,Completed
6877,31-01-2023,576,5,Completed
590,25-01-2023,576,3,Completed
11178,07-01-2023,576,9,Completed
6564,31-12-2022,576,1,Completed
6448,30-11-2022,576,2,Completed
8983,03-11-2022,576,5,Completed
7530,18-10-2022,576,3,Completed
3270,03-10-2022,576,3,Completed
810,28-09-2022,576,3,Completed
3298,17-09-2022,576,1,Completed
1470,09-08-2022,576,1,Completed
3934,27-07-2022,576,5,Completed
971,11-07-2022,576,2,Completed
18507,06-06-2022,576,26,Completed
19768,03-06-2022,576,29,Completed
16176,05-04-2022,576,24,Completed
19888,26-03-2022,576,23,Completed
20159,23-03-2022,576,24,Completed
18099,09-03-2022,576,23,Completed
9585,19-12-2021,576,1,Completed
8767,02-12-2021,576,5,Completed
1405,29-11-2021,576,3,Completed
9077,02-11-2021,576,2,Completed
4177,13-09-2021,576,1,Completed
20702,29-08-2021,576,21,Completed
18578,28-08-2021,576,24,Completed
18418,23-08-2021,576,21,Completed
6915,03-08-2021,576,4,Completed
11169,11-07-2021,576,4,Completed
16141,10-07-2021,576,28,Completed
7646,09-07-2021,576,3,Completed
15289,08-07-2021,576,1,Completed
13052,03-07-2021,576,24,Completed
7252,01-07-2021,576,1,Completed
14262,29-05-2021,576,8,Completed
20700,23-05-2021,576,30,Completed
3560,19-05-2021,576,4,Completed
16955,10-05-2021,576,34,Completed
20617,03-05-2021,576,22,Completed
20772,02-05-2021,576,31,Completed
18154,01-05-2021,576,31,Completed
3799,27-04-2021,576,5,Completed
15568,09-04-2021,576,23,Completed
15421,07-04-2021,576,40,Completed
12907,04-04-2021,576,24,Completed
15056,25-03-2021,576,2,Completed
12986,12-03-2021,576,16,Completed
19122,09-03-2021,576,26,Completed
8182,16-02-2021,576,3,Completed
920,19-01-2021,576,3,Completed
9635,19-12-2020,576,4,Completed
15501,10-12-2020,576,31,Completed
1175,31-10-2020,576,2,Completed
13439,25-10-2020,576,13,Completed
7192,28-09-2020,576,2,Completed
2651,28-08-2020,576,1,Completed
7275,05-08-2020,576,3,Completed
13631,07-07-2020,576,9,Completed
5942,28-06-2020,576,3,Completed
19677,12-06-2020,576,27,Completed
5244,25-05-2020,576,4,Completed
19695,23-04-2020,576,34,Completed
7231,03-04-2020,576,3,Completed
3931,02-04-2020,576,1,Completed
18493,30-03-2020,576,27,Completed
6102,09-03-2020,576,2,Completed
21540,21-07-2024,577,12,Completed
21256,15-06-2024,577,28,Completed
6639,13-02-2024,577,1,Completed
4068,08-02-2024,577,5,Completed
4176,08-02-2024,577,3,Completed
133,25-01-2024,577,3,Completed
14385,20-01-2024,577,11,Completed
19519,15-01-2024,577,26,Completed
18355,25-10-2023,577,20,Completed
8457,20-10-2023,577,4,Completed
16453,28-09-2023,577,32,Completed
1096,09-09-2023,577,1,Completed
10706,06-09-2023,577,6,Completed
20884,01-09-2023,577,26,Completed
6092,10-08-2023,577,3,Completed
17232,06-08-2023,577,33,Completed
12748,08-07-2023,577,24,Completed
8637,04-07-2023,577,5,Completed
15905,02-07-2023,577,26,Completed
10531,24-06-2023,577,11,Completed
1421,05-06-2023,577,4,Completed
14992,11-05-2023,577,3,Completed
642,29-04-2023,577,2,Completed
7640,23-04-2023,577,4,Completed
13123,11-04-2023,577,14,Completed
7823,07-03-2023,577,2,Completed
1498,02-03-2023,577,4,Completed
8419,12-02-2023,577,5,Completed
7481,09-02-2023,577,5,Completed
12740,11-01-2023,577,18,Completed
3272,07-12-2022,577,2,Completed
4988,26-11-2022,577,3,Completed
994,09-11-2022,577,5,Completed
17577,23-09-2022,577,33,Completed
7874,20-08-2022,577,2,Completed
11899,21-07-2022,577,18,Completed
11312,20-07-2022,577,13,Completed
18898,17-07-2022,577,34,Completed
4974,29-06-2022,577,1,Completed
4611,08-06-2022,577,4,Completed
9871,21-05-2022,577,19,Completed
16723,18-05-2022,577,33,Completed
18473,27-04-2022,577,25,Completed
20548,17-04-2022,577,27,Completed
727,29-03-2022,577,2,Completed
11806,08-03-2022,577,10,Completed
9813,06-03-2022,577,16,Completed
13289,01-12-2021,577,24,Completed
13865,19-11-2021,577,17,Completed
17911,30-10-2021,577,28,Completed
7487,03-10-2021,577,4,Completed
18262,26-09-2021,577,24,Completed
16251,20-09-2021,577,20,Completed
14532,17-09-2021,577,7,Completed
139,16-09-2021,577,3,Completed
2447,13-09-2021,577,2,Completed
2074,04-08-2021,577,3,Completed
18884,28-05-2021,577,22,Completed
9533,24-05-2021,577,3,Completed
17295,20-05-2021,577,28,Completed
6063,17-05-2021,577,5,Completed
329,03-05-2021,577,5,Completed
16917,28-04-2021,577,21,Completed
4161,17-04-2021,577,5,Completed
10419,15-04-2021,577,2,Completed
13172,06-04-2021,577,3,Completed
14778,01-04-2021,577,35,Completed
13535,31-03-2021,577,14,Completed
11825,26-03-2021,577,21,Completed
3398,14-03-2021,577,3,Completed
9800,08-03-2021,577,13,Completed
4363,12-02-2021,577,5,Completed
1888,23-01-2021,577,3,Completed
4790,21-01-2021,577,4,Completed
3176,19-12-2020,577,1,Completed
4972,27-11-2020,577,2,Completed
41,19-09-2020,577,5,Completed
15549,02-09-2020,577,33,Completed
18867,22-08-2020,577,31,Completed
4388,20-08-2020,577,1,Completed
4614,02-07-2020,577,1,Completed
3202,11-03-2020,577,1,Completed
9313,10-03-2020,577,4,Completed
6978,06-02-2020,577,1,Completed
11900,10-01-2020,577,1,Completed
9146,04-01-2020,577,3,Completed
21152,18-07-2024,578,30,Completed
21230,24-05-2024,578,43,Completed
21489,23-04-2024,578,21,Completed
21490,26-01-2024,578,19,Completed
21296,16-01-2024,578,23,Completed
219,04-01-2024,578,3,Completed
16534,03-01-2024,578,21,Completed
2338,08-11-2023,578,3,Completed
14835,23-10-2023,578,31,Completed
7159,17-10-2023,578,5,Completed
3339,28-09-2023,578,5,Completed
4719,19-09-2023,578,3,Completed
6080,13-09-2023,578,3,Completed
20718,29-08-2023,578,24,Completed
15410,01-08-2023,578,40,Completed
8181,17-07-2023,578,3,Completed
19265,13-07-2023,578,23,Completed
20374,12-07-2023,578,26,Completed
4053,22-06-2023,578,2,Completed
17103,25-05-2023,578,26,Completed
13704,18-05-2023,578,17,Completed
708,16-04-2023,578,5,Completed
20559,20-03-2023,578,31,Completed
19298,14-03-2023,578,23,Completed
16785,11-03-2023,578,22,Completed
10421,07-03-2023,578,21,Completed
1391,17-02-2023,578,1,Completed
4066,14-01-2023,578,4,Completed
19127,04-01-2023,578,27,Completed
2495,09-12-2022,578,5,Completed
679,21-11-2022,578,5,Completed
13742,28-09-2022,578,6,Completed
4595,27-09-2022,578,4,Completed
2553,13-09-2022,578,4,Completed
18874,09-09-2022,578,27,Completed
8776,03-09-2022,578,3,Completed
14454,29-08-2022,578,6,Completed
19922,13-08-2022,578,26,Completed
10587,19-06-2022,578,12,Completed
14194,08-06-2022,578,23,Completed
20385,28-04-2022,578,27,Completed
6824,24-04-2022,578,3,Completed
15239,24-04-2022,578,26,Completed
1786,21-04-2022,578,1,Completed
3557,10-12-2021,578,2,Completed
10079,10-12-2021,578,5,Completed
15970,01-12-2021,578,26,Completed
3896,31-10-2021,578,5,Completed
5771,31-10-2021,578,5,Completed
7978,30-09-2021,578,2,Completed
14645,23-09-2021,578,20,Completed
15334,16-09-2021,578,47,Completed
5194,09-09-2021,578,5,Completed
16332,08-08-2021,578,20,Completed
11747,07-08-2021,578,4,Completed
8832,06-08-2021,578,2,Completed
11596,30-07-2021,578,14,Completed
18894,10-07-2021,578,26,Completed
19014,01-07-2021,578,34,Completed
20391,14-06-2021,578,28,Completed
13686,10-06-2021,578,13,Completed
19058,08-06-2021,578,25,Completed
20166,04-06-2021,578,20,Completed
12863,02-06-2021,578,10,Completed
19062,27-05-2021,578,35,Completed
4490,22-05-2021,578,5,Completed
16319,23-04-2021,578,27,Completed
16237,09-04-2021,578,26,Completed
14030,01-04-2021,578,12,Completed
5191,31-03-2021,578,2,Completed
2380,28-03-2021,578,3,Completed
2592,24-03-2021,578,4,Completed
4529,15-03-2021,578,3,Completed
18583,11-02-2021,578,28,Completed
3180,29-11-2020,578,3,Completed
12028,18-10-2020,578,10,Completed
181,18-09-2020,578,2,Completed
9485,25-08-2020,578,3,Completed
13863,02-08-2020,578,24,Completed
1409,13-07-2020,578,1,Completed
11212,08-07-2020,578,21,Completed
4243,30-04-2020,578,2,Completed
8315,20-01-2020,578,2,Completed
21124,21-07-2024,579,2,Completed
21078,18-06-2024,579,2,Completed
21103,16-06-2024,579,23,Completed
21520,25-03-2024,579,10,Completed
20964,21-02-2024,579,22,Completed
1981,26-01-2024,579,4,Completed
20971,21-01-2024,579,34,Completed
4492,20-12-2023,579,3,Completed
8612,08-10-2023,579,3,Completed
4807,10-09-2023,579,3,Completed
5132,26-08-2023,579,5,Completed
6863,13-08-2023,579,4,Completed
5232,22-07-2023,579,4,Completed
3411,16-06-2023,579,1,Completed
10309,18-05-2023,579,22,Completed
292,30-04-2023,579,5,Completed
20249,15-04-2023,579,21,Completed
15036,23-03-2023,579,36,Completed
13691,01-02-2023,579,3,Completed
3678,22-12-2022,579,1,Completed
9541,30-11-2022,579,5,Completed
2807,29-11-2022,579,5,Completed
15443,22-10-2022,579,21,Completed
3212,24-09-2022,579,2,Completed
3615,22-09-2022,579,4,Completed
20219,22-09-2022,579,34,Completed
3268,09-09-2022,579,2,Completed
1561,22-08-2022,579,4,Completed
10679,10-08-2022,579,18,Completed
19562,25-07-2022,579,23,Completed
14614,23-07-2022,579,22,Completed
13420,15-07-2022,579,22,Completed
17037,12-07-2022,579,28,Completed
13046,07-07-2022,579,15,Completed
12140,15-06-2022,579,10,Completed
18669,10-05-2022,579,32,Completed
20762,29-04-2022,579,26,Completed
19746,05-04-2022,579,26,Completed
16127,27-03-2022,579,35,Completed
12375,24-03-2022,579,9,Completed
5050,23-03-2022,579,4,Completed
20728,21-03-2022,579,27,Completed
19742,06-03-2022,579,35,Completed
10406,05-02-2022,579,25,Completed
10089,23-12-2021,579,19,Completed
7160,01-12-2021,579,2,Completed
1817,07-11-2021,579,1,Completed
5872,02-10-2021,579,2,Completed
5648,29-09-2021,579,1,Completed
18298,19-09-2021,579,33,Completed
5542,02-08-2021,579,3,Completed
4768,22-07-2021,579,4,Completed
11101,21-07-2021,579,21,Completed
8207,16-07-2021,579,2,Completed
13978,10-07-2021,579,14,Completed
4647,05-07-2021,579,2,Completed
19679,04-07-2021,579,34,Completed
20129,01-07-2021,579,22,Completed
7111,17-06-2021,579,4,Completed
12470,17-06-2021,579,3,Completed
12803,02-05-2021,579,12,Completed
4454,16-04-2021,579,2,Completed
20160,13-04-2021,579,33,Completed
2259,18-03-2021,579,1,Completed
13400,11-03-2021,579,1,Completed
9934,07-03-2021,579,18,Completed
7263,02-03-2021,579,3,Completed
2141,03-02-2021,579,1,Completed
1256,19-01-2021,579,4,Completed
10282,23-09-2020,579,22,Completed
3700,21-08-2020,579,3,Completed
12230,11-06-2020,579,11,Completed
3394,21-04-2020,579,4,Completed
7225,16-02-2020,579,2,Completed
2838,08-02-2020,579,2,Completed
4236,12-01-2020,579,5,Completed
21606,23-04-2024,580,48,Completed
20985,27-03-2024,580,33,Completed
8069,16-01-2024,580,2,Completed
11044,01-01-2024,580,19,Completed
3136,30-12-2023,580,4,Completed
16982,03-12-2023,580,23,Completed
18083,20-11-2023,580,32,Completed
9010,12-11-2023,580,4,Completed
8565,07-10-2023,580,5,Completed
9490,08-09-2023,580,2,Completed
20764,06-09-2023,580,34,Completed
16481,28-08-2023,580,30,Completed
20840,22-08-2023,580,21,Completed
18974,04-08-2023,580,21,Completed
1233,04-07-2023,580,4,Completed
12207,13-06-2023,580,25,Completed
20324,10-06-2023,580,33,Completed
20732,08-06-2023,580,32,Completed
12706,10-05-2023,580,21,Completed
3068,29-04-2023,580,5,Completed
6372,16-04-2023,580,4,Completed
10707,14-04-2023,580,13,Completed
14112,25-03-2023,580,11,Completed
8834,14-03-2023,580,5,Completed
12,13-03-2023,580,2,Completed
14287,02-02-2023,580,19,Completed
9807,27-01-2023,580,3,Completed
1180,14-01-2023,580,2,Completed
2221,10-11-2022,580,4,Completed
1728,15-10-2022,580,3,Completed
19184,24-09-2022,580,22,Completed
6439,02-09-2022,580,4,Completed
4309,27-08-2022,580,2,Completed
2369,12-08-2022,580,3,Completed
8673,29-07-2022,580,4,Completed
13457,28-06-2022,580,13,Completed
11542,26-06-2022,580,16,Completed
3266,20-06-2022,580,5,Completed
11105,22-05-2022,580,12,Completed
14658,19-05-2022,580,7,Completed
5851,25-04-2022,580,3,Completed
19392,15-04-2022,580,25,Completed
12794,10-04-2022,580,5,Completed
19719,27-03-2022,580,32,Completed
20024,25-03-2022,580,33,Completed
15098,05-03-2022,580,32,Completed
18362,02-03-2022,580,23,Completed
2286,21-02-2022,580,3,Completed
10810,19-02-2022,580,10,Completed
4562,03-02-2022,580,3,Completed
5222,17-01-2022,580,3,Completed
14499,13-01-2022,580,19,Completed
14191,01-12-2021,580,10,Completed
11028,23-11-2021,580,3,Completed
4673,11-11-2021,580,5,Completed
6273,17-10-2021,580,2,Completed
17465,30-09-2021,580,22,Completed
13482,25-09-2021,580,11,Completed
14983,09-08-2021,580,49,Completed
1377,02-08-2021,580,1,Completed
9109,02-08-2021,580,2,Completed
6737,23-07-2021,580,2,Completed
5598,20-07-2021,580,4,Completed
16635,17-07-2021,580,33,Completed
6582,12-07-2021,580,3,Completed
1298,25-06-2021,580,4,Completed
11708,20-06-2021,580,21,Completed
11845,14-06-2021,580,19,Completed
6810,28-04-2021,580,3,Completed
4400,05-04-2021,580,5,Completed
13027,25-02-2021,580,4,Completed
9336,20-02-2021,580,2,Completed
4793,18-02-2021,580,1,Completed
826,14-02-2021,580,5,Completed
6642,20-01-2021,580,4,Completed
3873,26-10-2020,580,3,Completed
2941,17-10-2020,580,3,Completed
9539,13-09-2020,580,2,Completed
14745,16-08-2020,580,31,Completed
2672,10-06-2020,580,3,Completed
8097,22-05-2020,580,4,Completed
3238,15-05-2020,580,2,Completed
5789,10-05-2020,580,2,Completed
16820,20-04-2020,580,33,Completed
19131,28-02-2020,580,29,Completed
11270,26-02-2020,580,3,Completed
3284,17-02-2020,580,5,Completed
20967,19-07-2024,581,28,Completed
20976,15-02-2024,581,31,Completed
896,30-12-2023,581,1,Completed
5606,25-12-2023,581,3,Completed
9113,19-11-2023,581,4,Completed
12200,30-09-2023,581,7,Completed
1621,15-09-2023,581,3,Completed
15212,02-08-2023,581,43,Completed
6266,01-08-2023,581,3,Completed
15964,04-07-2023,581,30,Completed
19804,01-07-2023,581,25,Completed
4124,28-06-2023,581,3,Completed
18944,21-06-2023,581,29,Completed
6779,17-06-2023,581,4,Completed
13906,02-06-2023,581,1,Completed
5614,01-05-2023,581,3,Completed
2199,20-04-2023,581,3,Completed
1083,19-04-2023,581,3,Completed
17864,09-04-2023,581,30,Completed
16215,02-04-2023,581,29,Completed
18292,17-03-2023,581,35,Completed
11239,03-03-2023,581,1,Completed
12540,26-02-2023,581,1,Completed
13633,10-01-2023,581,20,Completed
14195,06-12-2022,581,22,Completed
9933,02-12-2022,581,21,Completed
3051,16-10-2022,581,2,Completed
11345,18-09-2022,581,7,Completed
18054,17-09-2022,581,25,Completed
5074,09-09-2022,581,1,Completed
15055,25-08-2022,581,10,Completed
9911,10-07-2022,581,8,Completed
19640,09-07-2022,581,25,Completed
15889,06-07-2022,581,33,Completed
16875,04-07-2022,581,21,Completed
11253,02-07-2022,581,24,Completed
9540,28-05-2022,581,5,Completed
13608,28-05-2022,581,12,Completed
15260,06-05-2022,581,51,Completed
12709,22-04-2022,581,23,Completed
2638,06-04-2022,581,5,Completed
